Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud
TXN000169,CUST01288,2024-02-09 06:14:42,POS Purchase,Healthcare,56.84,1153.73,1096.89,No,POS Terminal,United States,4.9,51,Male,140,0,0
TXN000170,CUST00248,2024-02-09 22:50:08,ATM Withdrawal,Fuel,928.84,1887.83,958.99,Yes,POS Terminal,Canada,3.0,42,Female,69,0,0
TXN000171,CUST00259,2024-02-10 11:06:57,ATM Withdrawal,Entertainment,220.55,3605.82,3385.27,Yes,Web Browser,United States,,27,Male,168,0,0
TXN000172,CUST00124,2024-02-10 13:45:46,ATM Withdrawal,Restaurants,94.31,621.24,526.93,No,Web Browser,United States,13.1,55,Male,61,0,0
TXN000173,CUST00203,2024-02-11 03:53:20,Online Purchase,Fuel,525.5,1718.46,1192.96,Yes,Web Browser,Germany,7.3,69,Male,127,0,0
TXN000174,CUST00668,2024-02-11 12:16:23,Bank Transfer,Electronics,705.68,6680.28,5974.6,N/A,Mobile App,Canada,6.4,67,Female,167,0,0
TXN000175,CUST01217,2024-02-11 13:11:04,POS Purchase,Groceries,142.89,6542.42,6699.42,No,Web Browser,India,33.7,69,Male,95,0,0
TXN000176,CUST01203,2024-02-11 16:43:34,Online Purchase,Restaurants,73.45,3594.86,3797.86,Yes,POS Terminal,UAE,8.2,50,Male,5,0,0
TXN000177,CUST00252,2024-02-11 20:41:45,Online Purchase,Fashion & Apparel,201.39,5337.9,5673.9,Yes,Mobile App,United States,13.3,71,Female,25,0,0
TXN000178,CUST00635,2024-02-11 21:50:04,Online Purchase,Groceries,332.2,3969.72,4124.72,No,ATM Machine,Pakistan,13.0,62,Male,15,1,0
TXN000179,CUST00038,2024-02-11 23:13:30,Online Purchase,Electronics,611.1,1022.21,1059.21,Yes,Mobile App,United Kingdom,105.5,42,Female,29,1,1
TXN000180,CUST00902,2024-02-12 13:45:11,Bill Payment,Groceries,92.84,1892.23,1799.39,N/A,Mobile App,United States,3.8,76,Male,11,0,0
TXN000181,CUST00948,2024-02-12 14:32:13,Bill Payment,Electronics,67.95,2531.91,2463.96,N/A,POS Terminal,United Kingdom,,19,Female,137,0,0
TXN000182,CUST01228,2024-02-12 18:29:31,ATM Withdrawal,Travel,118.36,6206.43,6088.07,Yes,Mobile App,Canada,0.5,73,Female,25,0,0
TXN000183,CUST00675,2024-02-13 00:46:37,Online Purchase,Travel,130.46,2654.7,2524.24,No,POS Terminal,United Kingdom,26.8,20,Female,135,0,0
TXN000184,CUST01681,2024-02-13 09:38:29,Bank Transfer,Entertainment,103.8,9225.07,9121.27,N/A,Mobile App,United Kingdom,9.3,58,Male,117,0,0
TXN000185,CUST00331,2024-02-13 11:15:20,POS Purchase,Online Services,359.64,2570.81,2211.17,No,Mobile App,Pakistan,10.4,81,Male,27,0,0
TXN000186,CUST00329,2024-02-13 14:28:43,Bank Transfer,Groceries,121.02,16979.52,16858.5,N/A,Mobile App,UAE,0.3,40,Male,127,0,0
TXN000187,CUST00781,2024-02-13 15:30:13,Online Purchase,Healthcare,296.56,4154.21,3857.65,No,Mobile App,Canada,20.4,20,Female,50,0,0
TXN000188,CUST00946,2024-02-13 15:36:04,Online Purchase,Utilities,86.55,2753.84,2834.84,Yes,Mobile App,United Kingdom,8.1,74,Male,113,0,0
TXN000189,CUST00091,2024-02-13 16:50:34,POS Purchase,Fashion & Apparel,130.4,3516.1,3385.7,Yes,POS Terminal,India,5.5,30,Female,67,0,0
TXN000190,CUST01522,2024-02-14 09:42:58,ATM Withdrawal,Utilities,340.15,16470.87,16130.72,Yes,POS Terminal,United Kingdom,15.3,18,Male,51,0,0
TXN000191,CUST01007,2024-02-14 10:46:10,Online Purchase,Travel,670.38,2243.39,1573.01,No,Mobile App,Canada,6.6,67,Female,71,0,0
TXN000192,CUST00326,2024-02-14 11:08:28,Bank Transfer,Fashion & Apparel,110.96,2705.03,2594.07,N/A,Mobile App,Germany,9.2,60,Female,107,0,0
TXN000193,CUST00307,2024-02-14 12:45:05,Online Purchase,Groceries,37.57,5825.82,6153.82,Yes,POS Terminal,Canada,2.6,84,Female,84,0,0
TXN000194,CUST01642,2024-02-14 12:51:26,Bill Payment,Groceries,46.16,9170.29,9124.13,N/A,ATM Machine,Pakistan,12.8,27,Male,164,0,0
TXN000195,CUST00824,2024-02-14 22:29:15,Online Purchase,Utilities,112.34,12911.25,12798.91,Yes,POS Terminal,Pakistan,7.4,61,Female,141,0,0
TXN000196,CUST01155,2024-02-15 00:38:56,POS Purchase,Groceries,518.56,40256.55,39737.99,No,ATM Machine,India,4.0,67,Female,51,1,0
TXN000197,CUST01554,2024-02-15 17:14:57,Wire Transfer,Electronics,174.12,706.81,532.69,N/A,Mobile App,Germany,1.8,29,Female,81,0,0
TXN000198,CUST00034,2024-02-15 19:47:21,Online Purchase,Restaurants,2372.92,4657.64,2284.72,No,Web Browser,United Kingdom,154.3,65,Female,16,0,1
TXN000199,CUST01493,2024-02-16 08:57:21,Bill Payment,Groceries,744.81,16907.58,16162.77,N/A,POS Terminal,India,22.6,62,Female,113,0,0
TXN000200,CUST01345,2024-02-16 14:59:38,POS Purchase,Groceries,114.31,7965.84,8125.84,Yes,POS Terminal,Germany,0.2,60,Male,46,0,0
TXN000201,CUST00100,2024-02-17 09:36:30,Bill Payment,Groceries,86.33,8147.83,8061.5,N/A,Mobile App,United Kingdom,12.0,84,Male,56,0,0
TXN000202,CUST00985,2024-02-17 20:26:58,POS Purchase,Healthcare,282.41,2161.28,1878.87,Yes,ATM Machine,United States,21.8,77,Male,173,0,0
TXN000203,CUST01112,2024-02-18 03:37:04,Wire Transfer,Online Services,45.2,7644.88,7599.68,N/A,Mobile App,UAE,1.1,80,Female,105,0,0
TXN000204,CUST00978,2024-02-18 06:23:41,Online Purchase,Online Services,187.94,4637.71,4837.71,Yes,POS Terminal,United States,17.0,42,Male,19,0,0
TXN000205,CUST00878,2024-02-18 06:44:51,Online Purchase,Restaurants,70.75,2093.64,2022.89,No,Mobile App,India,4.6,47,Male,91,0,0
TXN000206,CUST00473,2024-02-18 17:28:39,POS Purchase,Online Services,105.14,2055.62,1950.48,No,Web Browser,United Kingdom,26.9,49,Male,27,0,0
TXN000207,CUST00591,2024-02-18 17:51:08,POS Purchase,Restaurants,40.76,6171.88,6347.88,Yes,Mobile App,Pakistan,15.9,79,Male,10,0,0
TXN000208,CUST00933,2024-02-19 09:50:11,Online Purchase,Fashion & Apparel,174.1,2146.88,1972.78,Yes,POS Terminal,United States,3.0,82,Female,144,0,0
TXN000209,CUST00284,2024-02-19 13:54:10,Bank Transfer,Restaurants,65.77,6533.56,6467.79,N/A,Web Browser,Pakistan,23.3,34,Female,17,0,0
TXN000210,CUST01068,2024-02-19 18:10:14,Online Purchase,Online Services,127.07,25204.6,25077.53,No,POS Terminal,United States,3.6,64,Male,83,0,0
TXN000211,CUST01572,2024-02-20 07:46:06,Wire Transfer,Restaurants,183.33,8885.67,8702.34,N/A,Web Browser,United States,1.8,53,Other,67,1,0
TXN000212,CUST00825,2024-02-20 19:34:29,Wire Transfer,Electronics,25.6,4225.26,4199.66,N/A,Web Browser,Canada,3.9,66,Male,85,0,0
TXN000213,CUST01298,2024-02-20 22:07:17,Online Purchase,Electronics,28.11,19011.09,18982.98,No,Web Browser,United States,0.2,82,Male,175,0,0
TXN000214,CUST01105,2024-02-20 23:20:40,Bank Transfer,Healthcare,24.27,2345.21,2320.94,N/A,Mobile App,Canada,15.7,36,Female,49,0,0
TXN000215,CUST00005,2024-02-21 04:33:56,Wire Transfer,Fashion & Apparel,2647.65,2294.15,-353.5,N/A,Web Browser,United States,151.2,25,Female,55,1,1
TXN000216,CUST01655,2024-02-21 12:05:00,POS Purchase,Fashion & Apparel,132.69,3375.33,3242.64,Yes,Mobile App,United Kingdom,7.2,85,Male,70,0,0
TXN000217,CUST01038,2024-02-21 13:02:25,POS Purchase,Groceries,16.81,15236.04,15305.04,No,POS Terminal,United States,16.6,57,Female,99,0,0
TXN000218,CUST00109,2024-02-21 15:28:04,Bill Payment,Travel,318.29,12988.97,12670.68,N/A,Web Browser,United Kingdom,15.6,70,Female,59,0,0
TXN000219,CUST00224,2024-02-22 08:08:18,Online Purchase,Home Improvement,59.61,242.31,182.7,Yes,Mobile App,UAE,4.5,37,Male,80,0,0
TXN000220,CUST01325,2024-02-22 09:54:25,Bank Transfer,Home Improvement,293.48,12337.9,12044.42,N/A,ATM Machine,Canada,23.4,45,Male,169,0,0
TXN000221,CUST00436,2024-02-22 14:28:01,POS Purchase,Groceries,68.02,9960.25,10137.25,No,POS Terminal,Germany,6.4,47,Male,49,0,0
TXN000222,CUST00329,2024-02-22 14:47:33,POS Purchase,Entertainment,122.45,7111.22,6988.77,No,Web Browser,Pakistan,9.2,44,Male,19,0,0
TXN000223,CUST00650,2024-02-22 15:26:17,Online Purchase,Groceries,347.88,1621.69,1742.69,Yes,POS Terminal,UAE,,23,Male,143,0,0
TXN000224,CUST01139,2024-02-22 17:18:25,Bank Transfer,Groceries,66.92,1105.22,1038.3,N/A,Mobile App,Germany,13.9,27,Male,14,0,0
TXN000225,CUST01322,2024-02-22 17:59:13,Online Purchase,Utilities,82.16,4644.64,4562.48,No,POS Terminal,United Kingdom,4.6,71,Male,139,0,0
TXN000226,CUST00604,2024-02-23 11:21:14,Bank Transfer,Healthcare,107.39,940.53,833.14,N/A,Mobile App,Canada,8.6,64,Female,167,0,0
TXN000227,CUST00852,2024-02-23 11:58:49,Online Purchase,Fuel,187.2,5794.31,5607.11,No,Web Browser,United States,1.6,77,Male,91,0,0
TXN000228,CUST00707,2024-02-23 12:02:25,ATM Withdrawal,Restaurants,468.56,2144.81,1676.25,Yes,Web Browser,United Kingdom,4.1,50,Female,60,0,0
TXN000229,CUST00686,2024-02-23 15:28:37,Online Purchase,Travel,184.81,5488.45,5303.64,No,Mobile App,United Kingdom,16.3,23,Male,9,0,0
TXN000230,CUST00506,2024-02-23 20:24:08,Wire Transfer,Healthcare,127.57,1750.63,1623.06,N/A,Web Browser,United Kingdom,12.1,85,Female,42,0,0
TXN000231,CUST00918,2024-02-23 22:16:27,POS Purchase,Travel,29.23,860.29,1094.29,No,POS Terminal,UAE,2.1,32,Male,21,0,0
TXN000232,CUST00055,2024-02-23 22:23:07,Online Purchase,Travel,3345.36,2558.58,-786.78,No,Web Browser,Pakistan,26.0,21,Male,21,0,1
TXN000233,CUST01429,2024-02-24 02:06:55,POS Purchase,Utilities,95.83,2018.71,1922.88,Yes,POS Terminal,Canada,23.3,21,Female,27,0,0
TXN000234,CUST01611,2024-02-24 17:06:56,Bill Payment,Electronics,26.44,3145.71,3119.27,N/A,Mobile App,United States,0.2,69,Male,116,0,0
TXN000235,CUST00857,2024-02-24 18:19:16,Online Purchase,Home Improvement,25.3,3303.0,3277.7,No,Mobile App,Canada,36.2,36,Female,146,0,0
TXN000236,CUST00738,2024-02-24 18:30:45,Bank Transfer,Online Services,375.45,13899.06,13523.61,N/A,ATM Machine,India,31.3,84,Female,82,0,0
TXN000237,CUST00298,2024-02-24 18:49:49,Wire Transfer,Entertainment,1029.98,4010.44,2980.46,N/A,POS Terminal,United Kingdom,4.1,70,Male,3,0,0
TXN000238,CUST00691,2024-02-24 19:06:52,POS Purchase,Groceries,120.43,4055.65,3935.22,No,POS Terminal,India,24.3,25,Male,173,0,0
TXN000239,CUST00765,2024-02-25 08:15:27,POS Purchase,Fashion & Apparel,102.45,2719.93,2617.48,Yes,POS Terminal,United Kingdom,2.6,24,Male,8,0,0
TXN000240,CUST00447,2024-02-25 10:22:28,Bank Transfer,Groceries,68.57,6136.76,6068.19,N/A,POS Terminal,Canada,0.7,37,Female,174,0,0
TXN000241,CUST01591,2024-02-25 10:47:36,Online Purchase,Fashion & Apparel,25.0,2265.86,2240.86,No,Mobile App,Pakistan,30.8,52,Male,86,0,0
TXN000242,CUST00178,2024-02-25 15:54:08,Bank Transfer,Online Services,104.2,2517.57,2413.37,N/A,Mobile App,India,7.1,23,Male,151,0,0
TXN000243,CUST00099,2024-02-25 16:08:33,Bank Transfer,Home Improvement,222.22,2654.94,2432.72,N/A,POS Terminal,UAE,14.5,54,Male,2,0,0
TXN000244,CUST01350,2024-02-25 18:40:59,POS Purchase,Fuel,118.32,7645.57,7527.25,Yes,Web Browser,United Kingdom,0.9,27,Male,91,0,0
TXN000245,CUST01151,2024-02-25 20:17:09,Wire Transfer,Groceries,117.55,14027.36,13909.81,N/A,Web Browser,United Kingdom,10.0,26,Other,118,0,0
TXN000246,CUST01323,2024-02-26 10:09:19,Bill Payment,Entertainment,25.33,956.0,930.67,N/A,POS Terminal,United States,11.9,54,Male,180,0,0
TXN000247,CUST01407,2024-02-26 13:46:34,POS Purchase,Fuel,16.32,2400.16,2383.84,Yes,Web Browser,UAE,21.3,73,Female,127,0,0
TXN000248,CUST01641,2024-02-26 14:09:06,Online Purchase,Groceries,69.36,6524.87,6455.51,No,Web Browser,United Kingdom,7.6,66,Female,68,0,0
TXN000249,CUST00396,2024-02-27 05:36:23,Online Purchase,Utilities,209.78,4073.34,3863.56,No,ATM Machine,Germany,9.1,66,Male,99,0,0
TXN000250,CUST01230,2024-02-28 12:48:36,ATM Withdrawal,Groceries,1351.41,9374.27,8022.86,Yes,POS Terminal,Canada,10.5,23,Male,109,0,0
TXN000251,CUST01275,2024-02-28 22:34:23,POS Purchase,Travel,36.34,1814.01,1777.67,No,POS Terminal,United Kingdom,6.6,48,Female,114,0,0
TXN000252,CUST01170,2024-02-29 02:33:32,POS Purchase,Groceries,58.05,23987.08,23929.03,Yes,Web Browser,United Kingdom,1.2,31,Male,163,0,0
TXN000253,CUST01556,2024-02-29 08:48:12,Bank Transfer,Electronics,38.99,1879.39,1840.4,N/A,ATM Machine,Pakistan,0.5,56,Male,75,0,0
TXN000254,CUST01420,2024-02-29 16:37:09,Wire Transfer,Jewelry & Luxury,101.42,2919.85,2818.43,N/A,Mobile App,Germany,2.9,47,Male,15,0,0
TXN000255,CUST00711,2024-02-29 19:43:46,POS Purchase,Groceries,176.05,3077.81,2901.76,No,POS Terminal,United Kingdom,6.3,58,Female,97,0,0
TXN000256,CUST01483,2024-03-01 10:28:45,Online Purchase,Travel,28.16,8906.26,8878.1,Yes,Web Browser,UAE,8.5,34,Other,152,1,0
TXN000257,CUST00640,2024-03-01 13:27:20,Online Purchase,Electronics,86.4,2902.36,2815.96,Yes,ATM Machine,Germany,12.9,72,Male,61,0,0
TXN000258,CUST00846,2024-03-01 16:01:11,Online Purchase,Home Improvement,72.11,5371.45,5299.34,No,POS Terminal,UAE,14.0,44,Male,128,0,0
TXN000259,CUST01202,2024-03-01 16:07:26,Bank Transfer,Healthcare,125.81,3285.32,3159.51,N/A,Mobile App,United Kingdom,14.7,26,Female,180,0,0
TXN000260,CUST01525,2024-03-01 18:41:38,Wire Transfer,Electronics,1063.58,5219.86,4156.28,N/A,Web Browser,Canada,1.0,59,Female,62,0,0
TXN000261,CUST00201,2024-03-01 19:01:47,Online Purchase,Fashion & Apparel,32.48,744.66,757.66,No,Mobile App,United Kingdom,4.4,38,Female,162,0,0
TXN000262,CUST00448,2024-03-02 12:25:49,Bank Transfer,Fuel,113.44,2740.77,2627.33,N/A,Mobile App,Germany,28.3,24,Male,36,0,0
TXN000263,CUST00447,2024-03-02 20:22:55,POS Purchase,Travel,183.64,2163.54,1979.9,Yes,Web Browser,Germany,14.7,39,Female,156,0,0
TXN000264,CUST00526,2024-03-02 20:35:46,POS Purchase,Healthcare,55.72,2651.56,2595.84,Yes,Web Browser,Germany,8.4,27,Male,18,0,0
TXN000265,CUST00408,2024-03-02 22:23:28,Online Purchase,Online Services,37.47,5523.69,5486.22,Yes,ATM Machine,Canada,8.6,38,Male,13,0,0
TXN000266,CUST00790,2024-03-03 01:31:04,Bill Payment,Groceries,260.9,5933.62,5672.72,N/A,Web Browser,United Kingdom,14.1,82,Female,45,0,0
TXN000267,CUST01607,2024-03-03 07:33:57,ATM Withdrawal,Fuel,129.2,4212.57,4083.37,Yes,Web Browser,Pakistan,21.6,75,Female,90,0,0
TXN000268,CUST00555,2024-03-03 08:35:24,Online Purchase,Entertainment,42.56,33506.76,33464.2,No,Mobile App,United Kingdom,26.7,32,Female,164,0,0
TXN000269,CUST01574,2024-03-03 14:07:22,Online Purchase,Restaurants,104.86,15657.46,15552.6,No,Mobile App,United Kingdom,6.7,26,Female,13,0,0
TXN000270,CUST00429,2024-03-03 14:15:11,Bank Transfer,Restaurants,36.26,1310.45,1274.19,N/A,POS Terminal,Pakistan,0.9,40,Female,95,0,0
TXN000271,CUST00543,2024-03-03 14:59:53,POS Purchase,Fashion & Apparel,20.42,513.23,492.81,No,POS Terminal,United Kingdom,16.5,63,Female,163,1,0
TXN000272,CUST01663,2024-03-03 22:59:42,Online Purchase,Groceries,203.88,1206.33,1002.45,No,Web Browser,UAE,17.6,71,Female,176,0,0
TXN000273,CUST01202,2024-03-04 00:39:02,POS Purchase,Groceries,127.25,3929.07,4415.07,Yes,POS Terminal,United States,1.4,48,Female,159,0,0
TXN000274,CUST00739,2024-03-04 00:57:23,ATM Withdrawal,Fashion & Apparel,98.58,3923.7,3825.12,Yes,POS Terminal,United States,0.0,36,Male,27,0,0
TXN000275,CUST01295,2024-03-04 10:51:29,Bank Transfer,Electronics,54.75,960.75,906.0,N/A,POS Terminal,United States,1.3,69,Female,67,0,0
TXN000276,CUST00014,2024-03-04 14:50:42,POS Purchase,Restaurants,43.62,14464.76,14421.14,Yes,Mobile App,United Kingdom,10.7,32,Female,105,1,0
TXN000277,CUST01327,2024-03-04 17:32:53,POS Purchase,Fashion & Apparel,33.64,11653.98,11620.34,Yes,POS Terminal,United Kingdom,12.1,77,Male,146,0,0
TXN000278,CUST00481,2024-03-04 19:57:26,POS Purchase,Restaurants,400.82,2380.29,1979.47,No,Web Browser,United Kingdom,35.7,52,Male,59,0,0
TXN000279,CUST00908,2024-03-04 20:26:31,Bank Transfer,Utilities,593.14,3599.37,3006.23,N/A,ATM Machine,United Kingdom,2.1,75,Male,35,0,0
TXN000280,CUST00397,2024-03-05 00:50:50,ATM Withdrawal,Electronics,215.95,8319.75,8103.8,Yes,Web Browser,United Kingdom,7.0,19,Male,110,0,0
TXN000281,CUST00715,2024-03-05 08:13:16,POS Purchase,Restaurants,128.92,5561.69,5432.77,Yes,Web Browser,United Kingdom,5.5,38,Male,171,0,0
TXN000282,CUST00654,2024-03-05 11:21:52,Online Purchase,Electronics,118.72,2382.42,2263.7,Yes,Mobile App,United States,2.3,45,Female,82,0,0
TXN000283,CUST00611,2024-03-05 17:59:49,POS Purchase,Entertainment,69.27,578.24,508.97,Yes,Mobile App,United States,18.8,36,Female,40,0,0
TXN000284,CUST00217,2024-03-05 19:06:25,POS Purchase,Groceries,258.27,4359.01,4100.74,No,Mobile App,Canada,34.8,69,Other,45,0,0
TXN000285,CUST01528,2024-03-05 23:29:56,POS Purchase,Groceries,51.65,7181.14,7129.49,Yes,Mobile App,United Kingdom,1.4,68,Male,115,0,0
TXN000286,CUST00709,2024-03-06 01:48:26,POS Purchase,Entertainment,99.65,3661.57,3561.92,Yes,Mobile App,United Kingdom,18.6,74,Male,73,0,0
TXN000287,CUST01189,2024-03-06 02:30:51,Online Purchase,Fashion & Apparel,53.43,2585.23,2531.8,No,Mobile App,India,0.5,26,Female,178,0,0
TXN000288,CUST01191,2024-03-06 06:06:58,Bank Transfer,Electronics,62.13,5457.84,5395.71,N/A,Mobile App,Australia,4.5,40,Female,41,0,0
TXN000289,CUST00266,2024-03-06 15:58:51,Wire Transfer,Electronics,228.03,1737.4,1509.37,N/A,POS Terminal,United Kingdom,8.6,60,Female,125,0,0
TXN000290,CUST00495,2024-03-06 18:07:09,Bill Payment,Fuel,224.01,1120.03,896.02,N/A,Mobile App,Pakistan,3.0,45,Female,123,0,0
TXN000291,CUST00013,2024-03-07 08:57:26,Wire Transfer,Fashion & Apparel,243.48,1647.36,1403.88,N/A,Mobile App,Pakistan,6.2,27,Female,24,0,0
TXN000292,CUST00856,2024-03-07 14:19:21,Online Purchase,Electronics,458.16,12376.81,11918.65,No,Mobile App,United Kingdom,14.9,62,Female,85,0,0
TXN000293,CUST00644,2024-03-07 16:48:27,ATM Withdrawal,Utilities,98.0,1892.25,1794.25,No,ATM Machine,United States,5.9,34,Male,48,0,0
TXN000294,CUST00728,2024-03-08 10:34:56,Bank Transfer,Travel,181.16,6295.4,6114.24,N/A,Web Browser,Canada,4.4,27,Female,3,0,0
TXN000295,CUST01565,2024-03-10 04:55:47,POS Purchase,Groceries,95.97,9114.55,9018.58,Yes,Mobile App,United States,5.1,71,Male,114,0,0
TXN000296,CUST01584,2024-03-10 09:36:33,Online Purchase,Fashion & Apparel,68.75,5469.77,5401.02,No,Web Browser,Pakistan,10.3,32,Male,82,0,0
TXN000297,CUST00917,2024-03-10 10:29:56,POS Purchase,Restaurants,98.59,9341.51,9242.92,Yes,Mobile App,United States,5.7,63,Male,110,0,0
TXN000298,CUST01408,2024-03-10 12:07:05,Online Purchase,Healthcare,146.47,2087.15,1940.68,No,Mobile App,United States,41.8,21,Female,117,0,0
TXN000299,CUST00456,2024-03-10 13:51:49,POS Purchase,Online Services,91.3,3414.12,3322.82,Yes,Mobile App,Canada,7.4,25,Male,159,0,0
TXN000300,CUST01184,2024-03-10 23:08:30,Online Purchase,Fashion & Apparel,40.62,6633.41,6592.79,Yes,POS Terminal,Canada,0.6,51,Female,90,0,0
TXN000301,CUST00062,2024-03-11 02:59:54,Bank Transfer,Online Services,627.16,12395.78,11768.62,N/A,Mobile App,United Kingdom,14.3,26,Male,35,1,1
TXN000302,CUST01347,2024-03-11 14:23:34,Wire Transfer,Healthcare,18.21,1836.51,1818.3,N/A,ATM Machine,India,17.4,48,Female,45,0,0
TXN000303,CUST01684,2024-03-11 19:29:30,POS Purchase,Groceries,95.45,5412.64,5317.19,Yes,Web Browser,Germany,1.9,69,Male,4,0,0
TXN000304,CUST00642,2024-03-11 21:57:48,POS Purchase,Fuel,127.73,6832.73,6705.0,Yes,Web Browser,Pakistan,5.9,59,Male,93,0,0
TXN000305,CUST00291,2024-03-12 08:57:03,POS Purchase,Groceries,309.6,2404.78,2095.18,No,Web Browser,United Kingdom,3.7,72,Male,48,0,0
TXN000306,CUST00288,2024-03-12 09:13:19,POS Purchase,Travel,26.83,3003.9,2977.07,No,Web Browser,United Kingdom,10.4,73,Female,14,0,0
TXN000307,CUST00069,2024-03-14 06:29:04,Online Purchase,Fashion & Apparel,85.52,2830.9,2745.38,No,POS Terminal,Pakistan,4.8,51,Male,127,0,0
TXN000308,CUST00895,2024-03-14 07:09:53,POS Purchase,Online Services,179.21,9939.19,9759.98,No,POS Terminal,India,2.6,69,Other,77,0,0
TXN000309,CUST01356,2024-03-14 11:38:56,Bank Transfer,Utilities,48.48,7568.89,7520.41,N/A,ATM Machine,United Kingdom,12.8,39,Female,140,0,0
TXN000310,CUST00777,2024-03-14 17:31:33,ATM Withdrawal,Jewelry & Luxury,225.64,4353.27,4127.63,No,POS Terminal,UAE,0.8,46,Male,174,0,0
TXN000311,CUST00239,2024-03-14 18:45:38,POS Purchase,Entertainment,74.0,4134.84,4060.84,No,Mobile App,UAE,42.1,30,Male,152,0,0
TXN000312,CUST00002,2024-03-15 06:19:05,Wire Transfer,Travel,326.13,760.02,433.89,N/A,POS Terminal,Pakistan,247.2,82,Female,57,1,1
TXN000313,CUST01382,2024-03-15 10:56:24,ATM Withdrawal,Travel,40.92,2118.89,2077.97,Yes,Web Browser,United States,4.6,73,Female,40,0,0
TXN000314,CUST01319,2024-03-15 11:32:47,Bank Transfer,Groceries,72.99,6068.77,5995.78,N/A,POS Terminal,Canada,51.4,20,Male,54,0,0
TXN000315,CUST01687,2024-03-15 14:47:58,Wire Transfer,Groceries,586.33,2608.28,2021.95,N/A,POS Terminal,Pakistan,8.0,26,Male,120,0,0
TXN000316,CUST00569,2024-03-15 16:03:48,Online Purchase,Online Services,35.56,2938.35,2902.79,Yes,Mobile App,Germany,10.0,38,Female,72,0,0
TXN000317,CUST00614,2024-03-15 22:51:09,Bank Transfer,Electronics,489.98,1324.01,834.03,N/A,Web Browser,UAE,6.1,69,Male,111,0,0
TXN000318,CUST00779,2024-03-16 08:46:28,Online Purchase,Groceries,22.91,3027.32,3004.41,Yes,POS Terminal,UAE,2.8,29,Male,10,0,0
TXN000319,CUST00909,2024-03-16 12:52:54,POS Purchase,Restaurants,129.26,2317.5,2188.24,Yes,Mobile App,United Kingdom,7.7,35,Male,13,0,0
TXN000320,CUST00143,2024-03-16 13:43:43,ATM Withdrawal,Groceries,67.77,7771.53,7703.76,Yes,Mobile App,Germany,14.4,31,Male,108,0,0
TXN000321,CUST01204,2024-03-16 16:43:25,ATM Withdrawal,Groceries,105.35,3822.73,3717.38,Yes,ATM Machine,United States,16.9,29,Female,7,0,0
TXN000322,CUST01586,2024-03-16 16:56:43,Bank Transfer,Fashion & Apparel,536.99,5194.42,4657.43,N/A,Web Browser,Germany,4.5,82,Male,115,0,0
TXN000323,CUST01511,2024-03-16 19:07:40,POS Purchase,Entertainment,207.8,3987.15,3779.35,Yes,Web Browser,Canada,8.2,67,Male,56,0,0
TXN000324,CUST00760,2024-03-17 06:59:43,Bank Transfer,Electronics,385.39,35728.12,35342.73,N/A,Mobile App,India,17.5,38,Male,95,0,0
TXN000325,CUST00014,2024-03-17 07:37:46,Online Purchase,Jewelry & Luxury,813.05,1257.85,444.8,No,POS Terminal,United States,0.1,61,Female,179,0,0
TXN000326,CUST00586,2024-03-17 15:49:59,POS Purchase,Travel,117.01,4173.68,4056.67,Yes,Web Browser,United Kingdom,28.2,80,Female,86,0,0
TXN000327,CUST01117,2024-03-17 16:27:31,POS Purchase,Jewelry & Luxury,107.97,792.41,684.44,Yes,Mobile App,United States,16.1,77,Male,61,0,0
TXN000328,CUST01077,2024-03-17 17:45:18,POS Purchase,Utilities,70.97,1790.69,1719.72,Yes,POS Terminal,Australia,13.9,53,Female,157,0,0
TXN000329,CUST01553,2024-03-17 19:50:06,Wire Transfer,Groceries,32.21,1343.79,1311.58,N/A,POS Terminal,United Kingdom,23.7,56,Male,164,0,0
TXN000330,CUST01323,2024-03-18 11:27:45,Bill Payment,Restaurants,118.29,6331.9,6213.61,N/A,POS Terminal,Canada,44.5,82,Female,150,0,0
TXN000331,CUST00285,2024-03-18 20:48:38,Online Purchase,Utilities,235.24,2437.9,2202.66,No,Web Browser,India,9.2,85,Female,90,0,0
