Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud,Age_Group,Transaction_Hour,Is_Weekend,Is_High_Risk_Hour,Balance_Depletion_Ratio,Amount_to_Balance_Ratio,Transaction_Risk_Score,Merchant_Volatility_Index
TXN000119,CUST01688,2024-01-30 02:54:54,POS Purchase,Fuel,128.19,1933.56,1805.37,No,ATM Machine,Canada,7.4,30,Female,139,1,0,26-35,2,0,1,0.06629739961521755,0.06629739961521752,70,147.4
TXN000120,CUST00985,2024-01-30 06:35:11,POS Purchase,Entertainment,229.76,8473.2,8243.44,No,POS Terminal,UAE,13.3,74,Male,68,0,0,66+,6,0,0,0.027116083651985107,0.02711608365198508,30,166.95
TXN000121,CUST00593,2024-01-30 10:47:36,ATM Withdrawal,Groceries,131.03,3516.84,3385.81,Yes,POS Terminal,United States,7.4,19,Female,129,0,0,18-25,10,0,0,0.03725787923249286,0.037257879232492803,0,130.62
TXN000122,CUST00605,2024-01-30 12:05:59,Bank Transfer,Fashion & Apparel,216.53,2267.13,2050.6,,Mobile App,United States,4.3,35,Female,60,0,0,26-35,12,0,0,0.095508418132176,0.09550841813217592,0,144.15
TXN000123,CUST01565,2024-01-30 14:23:52,Bill Payment,Groceries,101.63,3098.38,2996.75,,Mobile App,United States,6.1,27,Female,9,0,0,26-35,14,0,0,0.03280101214182899,0.032801012141828956,0,130.62
TXN000124,CUST00574,2024-01-30 14:38:14,ATM Withdrawal,Fuel,45.16,9932.21,9887.05,Yes,POS Terminal,United States,0.6,72,Male,165,0,0,66+,14,0,0,0.004546822912523986,0.004546822912524001,0,147.4
TXN000125,CUST00788,2024-01-30 18:23:36,Online Purchase,Travel,383.97,2565.11,2181.14,No,Web Browser,Pakistan,7.4,56,Female,25,0,0,56-65,18,0,0,0.14968948700055756,0.14968948700055748,0,483.02
TXN000126,CUST00040,2024-01-30 19:27:57,POS Purchase,Fuel,95.21,17037.07,17057.07,Yes,ATM Machine,United Kingdom,28.7,64,Male,6,0,0,56-65,19,0,0,-0.0011739107722161146,0.005588402231134814,0,147.4
TXN000127,CUST01500,2024-01-30 20:51:38,Wire Transfer,Fashion & Apparel,227.51,2330.44,2102.93,,Mobile App,UAE,24.3,33,Male,178,0,0,26-35,20,0,0,0.09762534113729605,0.09762534113729596,0,144.15
TXN000128,CUST01552,2024-01-31 23:52:21,Online Purchase,Groceries,84.86,2290.41,2205.55,No,POS Terminal,Pakistan,0.3,82,Female,107,0,0,66+,23,0,0,0.03705013512864495,0.03705013512864509,0,130.62
TXN000129,CUST00369,2024-02-01 06:52:18,POS Purchase,Groceries,54.29,7944.61,7890.32,Yes,POS Terminal,United States,1.6,50,Female,15,0,0,46-55,6,0,0,0.006833563887969323,0.006833563887969328,0,130.62
TXN000130,CUST00444,2024-02-01 08:15:21,POS Purchase,Fuel,75.12,3800.18,3725.06,No,Web Browser,Germany,41.4,79,Female,21,0,0,66+,8,0,0,0.01976748469809322,0.01976748469809325,30,147.4
TXN000131,CUST01445,2024-02-01 10:41:09,Online Purchase,Fuel,111.31,5061.86,4950.55,No,Mobile App,Pakistan,1.6,59,Male,93,0,0,56-65,10,0,0,0.02198994045666998,0.02198994045667008,0,147.4
TXN000132,CUST01216,2024-02-01 12:36:06,Online Purchase,Restaurants,190.76,1780.59,1589.83,Yes,Web Browser,United Kingdom,47.8,61,Female,161,0,0,56-65,12,0,0,0.10713302893984578,0.10713302893984578,0,139.48
TXN000133,CUST00904,2024-02-01 13:19:47,POS Purchase,Utilities,164.39,3241.97,3568.97,No,POS Terminal,United Kingdom,4.1,69,Female,179,0,0,66+,13,0,0,-0.10086459776000395,0.050706823320388526,30,128.47
TXN000134,CUST01589,2024-02-01 14:46:01,Online Purchase,Fashion & Apparel,115.56,845.77,730.21,Yes,Mobile App,Canada,1.6,53,Male,24,0,0,46-55,14,0,0,0.1366328907386168,0.1366328907386169,0,144.15
TXN000135,CUST00765,2024-02-01 21:38:24,POS Purchase,Utilities,142.05,3501.63,3359.58,Yes,Web Browser,United Kingdom,9.9,72,Male,91,0,0,66+,21,0,0,0.04056682173730525,0.0405668217373052,0,128.47
TXN000136,CUST00910,2024-02-02 10:51:40,Online Purchase,Entertainment,364.22,607.89,243.67,No,Mobile App,Germany,12.0,54,Female,117,0,0,46-55,10,0,0,0.5991544522857755,0.5991544522857755,10,166.95
TXN000137,CUST00157,2024-02-02 14:35:09,Bank Transfer,Groceries,80.5,575.01,494.51,,Mobile App,United States,0.8,74,Male,27,0,0,66+,14,0,0,0.1399975652597346,0.1399975652597346,0,130.62
TXN000138,CUST01163,2024-02-02 15:23:12,Wire Transfer,Fuel,322.58,3967.33,3644.75,,Web Browser,United States,6.5,18,Male,135,0,0,18-25,15,0,0,0.08130909200898336,0.08130909200898337,0,147.4
TXN000139,CUST00761,2024-02-03 16:14:42,POS Purchase,Restaurants,117.05,17267.95,17150.9,No,Mobile App,United States,39.0,79,Female,180,0,0,66+,16,1,0,0.006778453724964415,0.006778453724964457,30,139.48
TXN000140,CUST01466,2024-02-03 18:26:06,POS Purchase,Utilities,20.64,3622.61,3601.97,Yes,POS Terminal,Germany,21.3,66,Male,83,0,0,66+,18,1,0,0.00569754955681134,0.0056975495568112496,0,128.47
TXN000141,CUST01264,2024-02-03 19:26:18,Wire Transfer,Groceries,161.3,2616.25,2454.95,,Mobile App,Canada,1.8,70,Female,93,0,0,66+,19,1,0,0.06165312947921651,0.06165312947921644,0,130.62
TXN000142,CUST00111,2024-02-03 19:41:21,Online Purchase,Restaurants,96.05,973.78,877.73,Yes,Mobile App,UAE,6.8,21,Female,158,0,0,18-25,19,1,0,0.09863624227238181,0.09863624227238185,0,139.48
TXN000143,CUST00207,2024-02-03 19:47:13,Bill Payment,Travel,134.9,46181.68,46046.78,,ATM Machine,India,25.8,24,Male,163,0,0,18-25,19,1,0,0.002921071732340648,0.0029210717323406164,0,483.02
TXN000144,CUST00624,2024-02-03 20:50:15,Bill Payment,Electronics,452.18,1333.55,881.37,,ATM Machine,United States,0.9,32,Male,145,0,0,26-35,20,1,0,0.33907989951632855,0.3390798995163286,0,132.66
TXN000145,CUST00610,2024-02-04 11:20:40,Bank Transfer,Utilities,145.29,7049.28,6903.99,,Web Browser,Canada,29.7,24,Female,50,0,0,18-25,11,1,0,0.020610615552226607,0.02061061555222661,0,128.47
TXN000146,CUST01642,2024-02-04 12:57:01,ATM Withdrawal,Travel,144.31,12555.11,12410.8,Yes,Web Browser,India,1.0,41,Female,110,0,0,36-45,12,1,0,0.011494124703009477,0.011494124703009373,0,483.02
TXN000147,CUST00559,2024-02-04 12:59:22,ATM Withdrawal,Electronics,82.1,4098.71,4016.61,No,Web Browser,United States,8.1,23,Female,55,0,0,18-25,12,1,0,0.020030692583764137,0.020030692583764158,30,132.66
TXN000148,CUST00054,2024-02-04 17:42:16,POS Purchase,Restaurants,44.57,6729.45,6684.88,Yes,Web Browser,United States,48.6,76,Male,25,1,0,66+,17,1,0,0.006623126704262564,0.0066231267042626074,15,139.48
TXN000149,CUST00566,2024-02-05 09:36:27,Online Purchase,Jewelry & Luxury,183.84,2579.03,2395.19,Yes,Mobile App,United Kingdom,16.1,48,Female,84,0,0,46-55,9,0,0,0.07128261400604108,0.07128261400604102,0,145.81
TXN000150,CUST01432,2024-02-05 14:54:32,POS Purchase,Groceries,155.49,5564.44,5408.95,No,POS Terminal,Australia,8.9,63,Male,115,0,0,56-65,14,0,0,0.027943512734435055,0.027943512734435096,30,130.62
TXN000151,CUST01617,2024-02-05 16:08:13,POS Purchase,Fashion & Apparel,59.51,829.81,770.3,No,Web Browser,Germany,23.6,83,Male,163,0,0,66+,16,0,0,0.07171521191598076,0.07171521191598076,30,144.15
TXN000152,CUST00137,2024-02-05 20:04:00,POS Purchase,Healthcare,499.42,1357.16,857.74,Yes,Mobile App,UAE,42.7,46,Male,139,0,0,46-55,20,0,0,0.3679890359279673,0.3679890359279672,0,103.71
TXN000153,CUST00368,2024-02-06 10:41:07,POS Purchase,Utilities,128.5,17839.37,17925.37,No,POS Terminal,Pakistan,14.2,24,Male,110,0,0,18-25,10,0,0,-0.0048207980438771105,0.007203169170211729,30,128.47
TXN000154,CUST01272,2024-02-06 10:46:02,Bill Payment,Home Improvement,93.6,2338.09,2244.49,,Mobile App,Pakistan,2.8,48,Female,21,0,0,46-55,10,0,0,0.04003267624428502,0.04003267624428486,0,202.64
TXN000155,CUST00548,2024-02-06 11:09:38,Online Purchase,Utilities,135.2,2302.99,2167.79,No,Web Browser,UAE,0.5,66,Female,71,0,0,66+,11,0,0,0.05870629051797873,0.0587062905179788,0,128.47
TXN000156,CUST01545,2024-02-06 11:44:13,Bill Payment,Groceries,19.63,5408.93,5389.3,,ATM Machine,Germany,5.6,84,Female,47,0,0,66+,11,0,0,0.003629183590839613,0.0036291835908395928,0,130.62
TXN000157,CUST00533,2024-02-06 19:20:46,ATM Withdrawal,Electronics,69.28,2486.64,2417.36,Yes,Mobile App,United Kingdom,5.1,78,Female,120,0,0,66+,19,0,0,0.02786088858861747,0.027860888588617575,0,132.66
TXN000158,CUST01489,2024-02-06 19:48:02,Bank Transfer,Electronics,148.78,1867.27,1718.49,,Web Browser,United Kingdom,4.5,36,Male,102,0,0,36-45,19,0,0,0.07967781841940372,0.07967781841940373,0,132.66
TXN000159,CUST00057,2024-02-06 22:27:55,Online Purchase,Online Services,1131.38,1355.84,224.46,No,Web Browser,Pakistan,27.1,38,Female,36,2,1,36-45,22,0,0,0.8344494925654944,0.8344494925654946,40,146.23
TXN000160,CUST00350,2024-02-07 10:43:40,POS Purchase,Fuel,113.86,9022.2,8908.34,No,Mobile App,United Kingdom,36.2,21,Male,30,0,0,18-25,10,0,0,0.01261998182261539,0.012619981822615325,30,147.4
TXN000161,CUST01530,2024-02-07 14:08:02,POS Purchase,Healthcare,34.48,18926.4,18891.92,No,Mobile App,United States,3.1,18,Female,94,0,0,18-25,14,0,0,0.0018217938963565811,0.001821793896356412,30,103.71
TXN000162,CUST01675,2024-02-07 14:53:38,Online Purchase,Restaurants,41.96,4902.9,4860.94,No,Mobile App,United Kingdom,5.8,63,Male,4,0,0,56-65,14,0,0,0.008558200248832332,0.008558200248832325,0,139.48
TXN000163,CUST01691,2024-02-08 00:51:17,POS Purchase,Fashion & Apparel,47.84,9381.59,9333.75,Yes,POS Terminal,Pakistan,3.2,29,Female,83,0,0,26-35,0,0,1,0.005099348831061701,0.005099348831061686,25,144.15
TXN000164,CUST00169,2024-02-08 10:24:22,Online Purchase,Electronics,84.61,1306.47,1221.86,No,POS Terminal,Pakistan,4.6,79,Female,101,0,0,66+,10,0,0,0.06476229840715832,0.06476229840715822,0,132.66
TXN000165,CUST00042,2024-02-08 10:57:37,Online Purchase,Electronics,266.33,9658.97,9392.64,Yes,POS Terminal,Germany,2.4,72,Male,8,0,0,66+,10,0,0,0.027573333388549705,0.02757333338854971,0,132.66
TXN000166,CUST00877,2024-02-08 13:36:05,Bank Transfer,Groceries,165.27,2784.43,2619.16,,POS Terminal,Germany,4.3,56,Female,146,0,0,56-65,13,0,0,0.05935505651066825,0.05935505651066826,0,130.62
TXN000167,CUST00043,2024-02-08 17:05:40,Wire Transfer,Fuel,81.31,2298.47,2217.16,,Mobile App,India,36.4,79,Male,6,0,0,66+,17,0,0,0.03537570644820248,0.0353757064482025,0,147.4
TXN000168,CUST01454,2024-02-08 21:45:25,Bank Transfer,Jewelry & Luxury,236.5,1876.28,1639.78,,Web Browser,India,1.6,20,Female,146,0,0,18-25,21,0,0,0.12604728505340354,0.12604728505340354,0,145.81
TXN000169,CUST01288,2024-02-09 06:14:42,POS Purchase,Healthcare,56.84,1153.73,1096.89,No,POS Terminal,United States,4.9,51,Male,140,0,0,46-55,6,0,0,0.04926629280680915,0.04926629280680922,30,103.71
TXN000170,CUST00248,2024-02-09 22:50:08,ATM Withdrawal,Fuel,928.84,1887.83,958.99,Yes,POS Terminal,Canada,3.0,42,Female,69,0,0,36-45,22,0,0,0.49201464114883225,0.4920146411488323,0,147.4
TXN000171,CUST00259,2024-02-10 11:06:57,ATM Withdrawal,Entertainment,220.55,3605.82,3385.27,Yes,Web Browser,United States,8.649999999999999,27,Male,168,0,0,26-35,11,1,0,0.06116500546338979,0.061165005463389745,0,166.95
TXN000172,CUST00124,2024-02-10 13:45:46,ATM Withdrawal,Restaurants,94.31,621.24,526.93,No,Web Browser,United States,13.1,55,Male,61,0,0,46-55,13,1,0,0.15180928465649357,0.15180928465649346,30,139.48
TXN000173,CUST00203,2024-02-11 03:53:20,Online Purchase,Fuel,525.5,1718.46,1192.96,Yes,Web Browser,Germany,7.3,69,Male,127,0,0,66+,3,1,1,0.30579705084785214,0.30579705084785214,25,147.4
TXN000174,CUST00668,2024-02-11 12:16:23,Bank Transfer,Electronics,705.68,6680.28,5974.6,,Mobile App,Canada,6.4,67,Female,167,0,0,66+,12,1,0,0.10563629069440195,0.10563629069440203,0,132.66
TXN000175,CUST01217,2024-02-11 13:11:04,POS Purchase,Groceries,142.89,6542.42,6699.42,No,Web Browser,India,33.7,69,Male,95,0,0,66+,13,1,0,-0.02399723649658689,0.02184054218469618,30,130.62
TXN000176,CUST01203,2024-02-11 16:43:34,Online Purchase,Restaurants,73.45,3594.86,3797.86,Yes,POS Terminal,UAE,8.2,50,Male,5,0,0,46-55,16,1,0,-0.056469514807252576,0.020431950062033015,0,139.48
TXN000177,CUST00252,2024-02-11 20:41:45,Online Purchase,Fashion & Apparel,201.39,5337.9,5673.9,Yes,Mobile App,United States,13.3,71,Female,25,0,0,66+,20,1,0,-0.06294610239982015,0.0377283201258922,0,144.15
TXN000178,CUST00635,2024-02-11 21:50:04,Online Purchase,Groceries,332.2,3969.72,4124.72,No,ATM Machine,Pakistan,13.0,62,Male,15,1,0,56-65,21,1,0,-0.039045575002771095,0.08368348397368076,15,130.62
TXN000179,CUST00038,2024-02-11 23:13:30,Online Purchase,Electronics,611.1,1022.21,1059.21,Yes,Mobile App,United Kingdom,105.5,42,Female,29,1,1,36-45,23,1,0,-0.036196084953189656,0.5978223652674108,45,132.66
TXN000180,CUST00902,2024-02-12 13:45:11,Bill Payment,Groceries,92.84,1892.23,1799.39,,Mobile App,United States,3.8,76,Male,11,0,0,66+,13,0,0,0.04906380302605916,0.0490638030260592,0,130.62
TXN000181,CUST00948,2024-02-12 14:32:13,Bill Payment,Electronics,67.95,2531.91,2463.96,,POS Terminal,United Kingdom,7.0,19,Female,137,0,0,18-25,14,0,0,0.026837446828678675,0.026837446828678748,0,132.66
TXN000182,CUST01228,2024-02-12 18:29:31,ATM Withdrawal,Travel,118.36,6206.43,6088.07,Yes,Mobile App,Canada,0.5,73,Female,25,0,0,66+,18,0,0,0.01907054458037883,0.019070544580378736,0,483.02
TXN000183,CUST00675,2024-02-13 00:46:37,Online Purchase,Travel,130.46,2654.7,2524.24,No,POS Terminal,United Kingdom,26.8,20,Female,135,0,0,18-25,0,0,1,0.049143029344182035,0.04914302934418202,25,483.02
TXN000184,CUST01681,2024-02-13 09:38:29,Bank Transfer,Entertainment,103.8,9225.07,9121.27,,Mobile App,United Kingdom,9.3,58,Male,117,0,0,56-65,9,0,0,0.011251947139696423,0.011251947139696501,0,166.95
TXN000185,CUST00331,2024-02-13 11:15:20,POS Purchase,Online Services,359.64,2570.81,2211.17,No,Mobile App,Pakistan,10.4,81,Male,27,0,0,66+,11,0,0,0.13989365219522248,0.1398936521952225,30,146.23
TXN000186,CUST00329,2024-02-13 14:28:43,Bank Transfer,Groceries,121.02,16979.52,16858.5,,Mobile App,UAE,0.3,40,Male,127,0,0,36-45,14,0,0,0.007127409962119096,0.00712740996211907,0,130.62
TXN000187,CUST00781,2024-02-13 15:30:13,Online Purchase,Healthcare,296.56,4154.21,3857.65,No,Mobile App,Canada,20.4,20,Female,50,0,0,18-25,15,0,0,0.07138782102975053,0.07138782102975054,0,103.71
TXN000188,CUST00946,2024-02-13 15:36:04,Online Purchase,Utilities,86.55,2753.84,2834.84,Yes,Mobile App,United Kingdom,8.1,74,Male,113,0,0,66+,15,0,0,-0.029413473549661562,0.031428841181768,0,128.47
TXN000189,CUST00091,2024-02-13 16:50:34,POS Purchase,Fashion & Apparel,130.4,3516.1,3385.7,Yes,POS Terminal,India,5.5,30,Female,67,0,0,26-35,16,0,0,0.03708654475128696,0.03708654475128694,0,144.15
TXN000190,CUST01522,2024-02-14 09:42:58,ATM Withdrawal,Utilities,340.15,16470.87,16130.72,Yes,POS Terminal,United Kingdom,15.3,18,Male,51,0,0,18-25,9,0,0,0.020651610995654733,0.020651610995654754,0,128.47
TXN000191,CUST01007,2024-02-14 10:46:10,Online Purchase,Travel,670.38,2243.39,1573.01,No,Mobile App,Canada,6.6,67,Female,71,0,0,66+,10,0,0,0.2988245467796504,0.2988245467796505,0,483.02
TXN000192,CUST00326,2024-02-14 11:08:28,Bank Transfer,Fashion & Apparel,110.96,2705.03,2594.07,,Mobile App,Germany,9.2,60,Female,107,0,0,56-65,11,0,0,0.041019877783240864,0.04101987778324084,0,144.15
TXN000193,CUST00307,2024-02-14 12:45:05,Online Purchase,Groceries,37.57,5825.82,6153.82,Yes,POS Terminal,Canada,2.6,84,Female,84,0,0,66+,12,0,0,-0.056301087228922284,0.0064488775828982015,0,130.62
TXN000194,CUST01642,2024-02-14 12:51:26,Bill Payment,Groceries,46.16,9170.29,9124.13,,ATM Machine,Pakistan,12.8,27,Male,164,0,0,26-35,12,0,0,0.00503364670037716,0.005033646700376977,0,130.62
TXN000195,CUST00824,2024-02-14 22:29:15,Online Purchase,Utilities,112.34,12911.25,12798.91,Yes,POS Terminal,Pakistan,7.4,61,Female,141,0,0,56-65,22,0,0,0.008700939103495025,0.008700939103495014,0,128.47
TXN000196,CUST01155,2024-02-15 00:38:56,POS Purchase,Groceries,518.56,40256.55,39737.99,No,ATM Machine,India,4.0,67,Female,51,1,0,66+,0,0,1,0.01288138203596694,0.012881382035966815,70,130.62
TXN000197,CUST01554,2024-02-15 17:14:57,Wire Transfer,Electronics,174.12,706.81,532.69,,Mobile App,Germany,1.8,29,Female,81,0,0,26-35,17,0,0,0.24634625995670675,0.24634625995670692,0,132.66
TXN000198,CUST00034,2024-02-15 19:47:21,Online Purchase,Restaurants,2372.92,4657.64,2284.72,No,Web Browser,United Kingdom,154.3,65,Female,16,0,1,56-65,19,0,0,0.5094683144253314,0.5094683144253312,30,139.48
TXN000199,CUST01493,2024-02-16 08:57:21,Bill Payment,Groceries,744.81,16907.58,16162.77,,POS Terminal,India,22.6,62,Female,113,0,0,56-65,8,0,0,0.044051839470817304,0.04405183947081722,0,130.62
TXN000200,CUST01345,2024-02-16 14:59:38,POS Purchase,Groceries,114.31,7965.84,8125.84,Yes,POS Terminal,Germany,0.2,60,Male,46,0,0,56-65,14,0,0,-0.020085766221766943,0.014350024605063622,0,130.62
TXN000201,CUST00100,2024-02-17 09:36:30,Bill Payment,Groceries,86.33,8147.83,8061.5,,Mobile App,United Kingdom,12.0,84,Male,56,0,0,66+,9,1,0,0.01059545915906443,0.010595459159064438,0,130.62
TXN000202,CUST00985,2024-02-17 20:26:58,POS Purchase,Healthcare,282.41,2161.28,1878.87,Yes,ATM Machine,United States,21.8,77,Male,173,0,0,66+,20,1,0,0.1306679375185077,0.13066793751850755,0,103.71
TXN000203,CUST01112,2024-02-18 03:37:04,Wire Transfer,Online Services,45.2,7644.88,7599.68,,Mobile App,UAE,1.1,80,Female,105,0,0,66+,3,1,1,0.005912453825305279,0.005912453825305303,25,146.23
TXN000204,CUST00978,2024-02-18 06:23:41,Online Purchase,Online Services,187.94,4637.71,4837.71,Yes,POS Terminal,United States,17.0,42,Male,19,0,0,36-45,6,1,0,-0.043124731818074004,0.040524310489444146,0,146.23
TXN000205,CUST00878,2024-02-18 06:44:51,Online Purchase,Restaurants,70.75,2093.64,2022.89,No,Mobile App,India,4.6,47,Male,91,0,0,46-55,6,1,0,0.03379282016010383,0.03379282016010394,0,139.48
TXN000206,CUST00473,2024-02-18 17:28:39,POS Purchase,Online Services,105.14,2055.62,1950.48,No,Web Browser,United Kingdom,26.9,49,Male,27,0,0,46-55,17,1,0,0.05114758564326086,0.05114758564326092,30,146.23
TXN000207,CUST00591,2024-02-18 17:51:08,POS Purchase,Restaurants,40.76,6171.88,6347.88,Yes,Mobile App,Pakistan,15.9,79,Male,10,0,0,66+,17,1,0,-0.028516432594282454,0.006604146548539505,0,139.48
TXN000208,CUST00933,2024-02-19 09:50:11,Online Purchase,Fashion & Apparel,174.1,2146.88,1972.78,Yes,POS Terminal,United States,3.0,82,Female,144,0,0,66+,9,0,0,0.0810944253987182,0.08109442539871814,0,144.15
TXN000209,CUST00284,2024-02-19 13:54:10,Bank Transfer,Restaurants,65.77,6533.56,6467.79,,Web Browser,Pakistan,23.3,34,Female,17,0,0,26-35,13,0,0,0.010066487489209625,0.010066487489209557,0,139.48
TXN000210,CUST01068,2024-02-19 18:10:14,Online Purchase,Online Services,127.07,25204.6,25077.53,No,POS Terminal,United States,3.6,64,Male,83,0,0,56-65,18,0,0,0.0050415400363425615,0.005041540036342573,0,146.23
TXN000211,CUST01572,2024-02-20 07:46:06,Wire Transfer,Restaurants,183.33,8885.67,8702.34,,Web Browser,United States,1.8,53,Other,67,1,0,46-55,7,0,0,0.020632096397908084,0.020632096397908094,15,139.48
TXN000212,CUST00825,2024-02-20 19:34:29,Wire Transfer,Electronics,25.6,4225.26,4199.66,,Web Browser,Canada,3.9,66,Male,85,0,0,66+,19,0,0,0.006058798748479469,0.006058798748479383,0,132.66
TXN000213,CUST01298,2024-02-20 22:07:17,Online Purchase,Electronics,28.11,19011.09,18982.98,No,Web Browser,United States,0.2,82,Male,175,0,0,66+,22,0,0,0.001478610642524999,0.0014786106425249683,0,132.66
TXN000214,CUST01105,2024-02-20 23:20:40,Bank Transfer,Healthcare,24.27,2345.21,2320.94,,Mobile App,Canada,15.7,36,Female,49,0,0,36-45,23,0,0,0.010348753416538382,0.010348753416538391,0,103.71
TXN000215,CUST00005,2024-02-21 04:33:56,Wire Transfer,Fashion & Apparel,2647.65,2294.15,-353.5,,Web Browser,United States,151.2,25,Female,55,1,1,18-25,4,0,1,1.0,1.1540875705599023,70,144.15
TXN000216,CUST01655,2024-02-21 12:05:00,POS Purchase,Fashion & Apparel,132.69,3375.33,3242.64,Yes,Mobile App,United Kingdom,7.2,85,Male,70,0,0,66+,12,0,0,0.03931171174374063,0.03931171174374061,0,144.15
TXN000217,CUST01038,2024-02-21 13:02:25,POS Purchase,Groceries,16.81,15236.04,15305.04,No,POS Terminal,United States,16.6,57,Female,99,0,0,56-65,13,0,0,-0.004528735813242811,0.001103305058269734,30,130.62
TXN000218,CUST00109,2024-02-21 15:28:04,Bill Payment,Travel,318.29,12988.97,12670.68,,Web Browser,United Kingdom,15.6,70,Female,59,0,0,66+,15,0,0,0.024504637396190698,0.02450463739619077,0,483.02
TXN000219,CUST00224,2024-02-22 08:08:18,Online Purchase,Home Improvement,59.61,242.31,182.7,Yes,Mobile App,UAE,4.5,37,Male,80,0,0,36-45,8,0,0,0.24600718088399162,0.24600718088399157,0,202.64
TXN000220,CUST01325,2024-02-22 09:54:25,Bank Transfer,Home Improvement,293.48,12337.9,12044.42,,ATM Machine,Canada,23.4,45,Male,169,0,0,36-45,9,0,0,0.0237868681055933,0.023786868105593335,0,202.64
TXN000221,CUST00436,2024-02-22 14:28:01,POS Purchase,Groceries,68.02,9960.25,10137.25,No,POS Terminal,Germany,6.4,47,Male,49,0,0,46-55,14,0,0,-0.01777063828719159,0.006829145854772721,30,130.62
TXN000222,CUST00329,2024-02-22 14:47:33,POS Purchase,Entertainment,122.45,7111.22,6988.77,No,Web Browser,Pakistan,9.2,44,Male,19,0,0,36-45,14,0,0,0.017219267579965156,0.01721926757996518,30,166.95
TXN000223,CUST00650,2024-02-22 15:26:17,Online Purchase,Groceries,347.88,1621.69,1742.69,Yes,POS Terminal,UAE,8.95,23,Male,143,0,0,18-25,15,0,0,-0.07461352046322046,0.21451695453508376,0,130.62
TXN000224,CUST01139,2024-02-22 17:18:25,Bank Transfer,Groceries,66.92,1105.22,1038.3,,Mobile App,Germany,13.9,27,Male,14,0,0,26-35,17,0,0,0.060549030962161444,0.06054903096216138,0,130.62
TXN000225,CUST01322,2024-02-22 17:59:13,Online Purchase,Utilities,82.16,4644.64,4562.48,No,POS Terminal,United Kingdom,4.6,71,Male,139,0,0,66+,17,0,0,0.017689207344379922,0.017689207344379756,0,128.47
TXN000226,CUST00604,2024-02-23 11:21:14,Bank Transfer,Healthcare,107.39,940.53,833.14,,Mobile App,Canada,8.6,64,Female,167,0,0,56-65,11,0,0,0.11418030259534517,0.11418030259534519,0,103.71
TXN000227,CUST00852,2024-02-23 11:58:49,Online Purchase,Fuel,187.2,5794.31,5607.11,No,Web Browser,United States,1.6,77,Male,91,0,0,66+,11,0,0,0.03230755689633463,0.0323075568963345,0,147.4
